dict_id,kata_asal,c_has_pair,c_kalimat_asal,c_kalimat_tujuan,best_a_kalimat_asal,best_a_kalimat_tujuan,match_strict,match_normalized,match_fuzzy,best_asal_fuzzy_score,best_tuj_fuzzy_score,concatenation_candidate,outcome
89,ati,True,ai asu simia mam song ati ong,bapak mendapat hasil kebun yang banyak,ai asu simia mam song ati ong,bapak mendapat hasil kebun yang banyak,True,True,True,1.0,1.0,False,TP
89,aton,True,ai aton kmesing kmesing,urat bapak besar-besar,ai aton kmesing-kmesing,urat bapak besar-besar,False,False,False,0.722,1.0,False,FN
89,aton kutu-kutu,True,ai masi aton kutu-kutu,bapak mengalami kejang urat,ai masi aton kutu aton kutu,bapak mengalami kejang urat,False,False,True,0.75,1.0,False,FN
89,atuk,True,kame naming dep atuk kak itru,kami memetik pucuk daun ubi,kame naming dep atuk kak itru,kami memetik pucuk daun ubi,True,True,True,1.0,1.0,False,TP
89,avrei,True,nja wasiet brone avrei aptrung,ibu berbaring di tikar,nja wasiet brone avrei aptrung,ibu berbaring di tikar; sin. srik,False,False,False,1.0,0.645,False,FN
89,avu,True,ai samboi avu tong,bapak mengisap rokok,ai samboi avu tong,bapak mengisap rokok,True,True,True,1.0,1.0,False,TP
89,avun,True,nggo kanggut avun krang,wanita itu sangat anggun,nggo kanggut avun krang,wanita itu sangat anggun,True,True,True,1.0,1.0,False,TP
89,avung,True,agha suling avung,kakak meniup suling,agha suling avung,kakak meniup suling,True,True,True,1.0,1.0,False,TP
89,awai,True,kandei awai nggok se mese konggot,paman saya masih bujang,kandei awai nggok se mese konggot,paman saya masih bujang,True,True,True,1.0,1.0,False,TP
89,awong,True,awai kimblo awong abong,paman naik pohon kelapa,awai kimblo awong abong,paman naik pohon kelapa,True,True,True,1.0,1.0,False,TP
89,asuprok,True,kendat asuprok se ketong,adik sedang jongkok,kendat asuprok se ketong,adik sedang jongkok,True,True,True,1.0,1.0,False,TP
89,asyu,True,ai asyu ramene araong,bapak pergi ke ladang,ai asyu ramene araong,bapak pergi ke ladang,True,True,True,1.0,1.0,False,TP
89,asyubara,True,kame asyubara nim nggetrum kami istirahat di dangau,rumah-rumah di kebun,kame mimsyum Sentani ne ngget tu,kami singgah di Sentani,False,False,False,0.13,0.129,False,FN
89,asyukemvali syoli,True,asukemvali syoli simia nak kwali ong,petani itu menanam ubi,asukemvali syoli simia nak kwali ong,petani itu menanam ubi,True,True,True,1.0,1.0,False,TP
89,aba,True,nja aba dun trung,ibu membakar bete,nja aba dun trung,ibu membakar bete,True,True,True,1.0,1.0,False,TP
89,abletsing,True,nemot amblemba king o abletsing,dia memakai baju terbalik,nemot amblemba king on abletsing,dia memakai baju terbalik,False,False,True,0.833,1.0,False,FN
89,abusi,True,kandei abusi mse ket ong,kakek saya masih hidup,kandei abusi mse ket ong,kakek saya masih hidup,True,True,True,1.0,1.0,False,TP
89,agha,True,nggo syoli kandei agha,orang itu kakak saya,nggo syoli kandei agha,orang itu itu kakak saya,False,False,True,1.0,0.944,False,FN
89,agha kambung,True,kandei agha kambung syoli mbei ati awum,kakak perempuan saya sudah menikah,kandei agha kambung syoli mbei ati awum,kakak perempuan saya sudah menikah,True,True,True,1.0,1.0,False,TP
89,agrog agrog,True,nemot gereja yap kanding agrog-agrog,mereka memutari gereja,nemot gereja yap kanding agrog-agrog,mereka memutari gereja,True,True,True,1.0,1.0,False,TP
89,agrog ngantung,True,kat yegembu agrok amtung,kepalaku terasa pusing,kat yegembu agrok amtung,kepalaku terasa pusing,True,True,True,1.0,1.0,False,TP
89,bagu,True,bagu nggo tawop tre,tarian itu sangat bagus,bagu nggo tawop tre,tarian itu sangat bagus,True,True,True,1.0,1.0,False,TP
89,bagu,True,kame kusyok polya bagu atong,kami menari di lapangan,kame kusyok polya bagu atong,kami menari di lapangan,True,True,True,1.0,1.0,False,TP
89,balandi,True,nemot sbi balandi abot nggeptong,mereka bermain di luar,nemot sbi balandi abot nggeptong,mereka bermain di luar,True,True,True,1.0,1.0,False,TP
89,bam,True,nja bam bo trung,ibu memetik sirih,nja bam bo trung,ibu memetik sirih,True,True,True,1.0,1.0,False,TP
89,bamsning,True,agha anumano bamsning mamnale tre,wajah kakak banyak jerawat,agha anumano bamsning mamnale tre,wajah kakak banyak jerawat,True,True,True,1.0,1.0,False,TP
89,banu,True,nje nancing banu bleng katu ei,malam ini bulan sangat terang,nje nancing banu bleng katu ei,malam ini bulan sangat terang,True,True,True,1.0,1.0,False,TP
89,banu andi,True,kmani nancing banu andi aong aptung,malam ini bulan sabit,kmani nancing banu andi aong aptung,malam ini bulan sabit,True,True,True,1.0,1.0,False,TP
89,banu sandu,True,dok kanggut banu sandu,gadis itu sedang datang bulan,dok kanggut banu sandu,gadis itu sedang datang bulan,True,True,True,1.0,1.0,False,TP
89,banusru masyik,True,nje namsing banusru masyik pot notong,malam ini bulan purnama,nje namsing banusru masyik pot notong,malam ini bulan purnama,True,True,True,1.0,1.0,False,TP
89,bata,True,nje tab bata nale,jalan ini sangat lebar,nje tab bata nale,jalan ini sangat lebar,True,True,True,1.0,1.0,False,TP
89,batap,True,nje smia bei batap atung,makanan ini sudah lunak,nje smia bei batap atung,makanan ini sudah lunak,True,True,True,1.0,1.0,False,TP
89,batde,True,nggo uu batde pla araptrung brore,burung itu terbang bebas di udara,nggo uu batde pla araptrung brore,burung itu terbang bebas di udara,True,True,True,1.0,1.0,False,TP
89,batne,True,nggo wut bei batne,perahu itu sudah jauh,nggo wut bei batne,perahu itu sudah jauh,True,True,True,1.0,1.0,False,TP
89,batnekro,True,ai masi kusyop knam brose batnekro ong,bapak menghapus jejak kaki di tanah,ai masi kusyop knam brose batnekro ong,bapak menghapus jejak kaki di tanah,True,True,True,1.0,1.0,False,TP
89,bayip,True,nggo bayip bata,laut itu luas,nggo bayip bata,laut itu luas,True,True,True,1.0,1.0,False,TP
89,bei,True,nemo bei pung awong,dia sudah datang,nemot sron bei pung awong,mereka sudah datang,False,False,False,0.6,0.632,False,FN
89,bena,True,mbiok nje bena katuei,babi ini banyak lemak,mbiok nje bena katuei,babi ini banyak lemak,True,True,True,1.0,1.0,False,TP
89,bengguk-bengguk,True,nggo syoli masi bengguk-bengguk se,kaki orang itu pincang,nggo syoli masi bengguk-bengguk se,kaki orang itu pincang,True,True,True,1.0,1.0,False,TP
89,betelep,True,betelep kendat boi walang atung,rambut adik sudah panjang,betelep kendat boi walang atung,rambut adik sudah panjang,True,True,True,1.0,1.0,False,TP
89,blem,True,ai sandu blem aptung dalip tenggamang,badan bapak menggigil kedinginan,ai sandu blem aptung dalip tenggamang,badan bapak menggigil kedinginan,True,True,True,1.0,1.0,False,TP
89,bleng,True,nje nancing banu bleng,malam ini bulan terang,nje nancing banu bleng,malam ini bulan terang,True,True,True,1.0,1.0,False,TP
89,bleng,True,kei bleng nggose kmesing nale,api itu menyala sangat besar,kei bleng nggose kmesing nale,api itu menyala sangat besar; sin. kliep,False,False,False,1.0,0.684,False,FN
89,bli,True,abu nemong masi bli atung,kaki nenek bengkak,abu nemong masi bli atung,kaki nenek bengkak,True,True,True,1.0,1.0,False,TP
89,bli sunggo,True,agha le katiang sunggo atum,pipi kakak lebam,agha le katiang sunggo atum,pipi kakak lebam,True,True,True,1.0,1.0,False,TP
89,bloi kumbali,True,kame knip bloi kumbali item tru,kami kerja bakti membersihkan kampung,kame knip bloi kumbali item tru,kami kerja bakti membersihkan kampung,True,True,True,1.0,1.0,False,TP
89,blum,True,abu blum blone sum,nenek duduk di bangku,abu blum blone sum,nenek duduk di bangku,True,True,True,1.0,1.0,False,TP
89,bna,True,nggo mbiok bna katuei,babi itu gemuk,nggo mbiok bna katuei,babi itu gemuk,True,True,True,1.0,1.0,False,TP
89,bo,True,nja wabe bo trung,ibu memetik mangga,nja wabe bo trung,ibu memetik mangga,True,True,True,1.0,1.0,False,TP
89,boi,True,kat Maribu boi pot,saya pernah ke Maribu,kat Maribu boi pot,saya pernah ke Maribu,True,True,True,1.0,1.0,False,TP
89,bom,True,daten amblemba bom king ong,adik memakai baju merah,daten amblemba bom king ong,adik memakai baju merah,True,True,True,1.0,1.0,False,TP
89,bong,True,nemot srong bong mrak nemaong mamase,mereka menangkap soa-soa di hutan,nemot srong bong mrak nemaong mamase,mereka menangkap soa-soa di hutan,True,True,True,1.0,1.0,False,TP
89,bong,True,daten bei bong awong,adik sudah bangun,daten bei bong awong,adik sudah bangun,True,True,True,1.0,1.0,False,TP
89,bosot,True,nje buma bosot katuei,di sungai ini banyak belut,nje buma bosot katuei,di sungai ini banyak belut,True,True,True,1.0,1.0,False,TP
89,botugop,True,ai botugop byap ong manae se,bapak membuat tempat ikan,ai botugop byap ong manae se,bapak membuat tempat ikan,True,True,True,1.0,1.0,False,TP
89,brak,True,kame nja antramene brak kedale,kami mengantar ibu ke kebun,kame nja antramene brak kedale,kami mengantar ibu ke kebun,True,True,True,1.0,1.0,False,TP
89,brak,True,ando tagan tme sri brak,anjingnya lepas dari ikatan,ando tagan tme sri brak,anjingnya lepas dari ikatan,True,True,True,1.0,1.0,False,TP
89,brap,True,ai nemot masi brap ong,bapak menghentikan langkahnya,ai nemot masi brap ong,bapak menghentikan langkahnya; sin. yamse,False,False,False,1.0,0.692,False,FN
89,brem,True,agha brem aptong srang ei,kakak mengerang kesakitan,agha brem aptong srang ei,kakak mengerang kesakitan,True,True,True,1.0,1.0,False,TP
89,brok,True,nja kmuk kim ei brok,ibu mencampur sagu dan kelapa,nja kmuk kim ei brok,ibu mencampur sagu dan kelapa,True,True,True,1.0,1.0,False,TP
89,bte tawut,True,kendat bte tawut pungrong tung,anyaman rambut adik lepas,kendat bte tawut pungrong tung,anyaman rambut adik lepas,True,True,True,1.0,1.0,False,TP
89,btek,True,-,-,,,False,False,False,0.0,0.0,False,FN
89,bteklavut,True,ai bteklavut mam ei,uban bapak sudah banyak,ai bteklavut mam ei,uban bapak sudah banyak,True,True,True,1.0,1.0,False,TP
89,btekudyasu,True,-,-,,,False,False,False,0.0,0.0,False,FN
89,btep,True,aju nasrek btep suk,ibu membuang sampah,nja nasrek btep suk,ibu membuang sampah,False,False,False,0.7,1.0,False,FN
89,btip,True,kat demo btip,saya melempar batu,kat demo btip,saya melempar batu; sin. sug; teglek,False,False,False,1.0,0.471,False,FN
89,bu,True,syoli nak bu temene nggetong,manusia hidup membutuhkan air,syoli nak bu temene nggetong,manusia,False,False,False,1.0,0.185,False,FN
89,bu,True,kame bu blo sok yatrung,kami berenang di sungai,kame bu blo sok yatrung,kami berenang,False,False,False,1.0,0.524,False,FN
89,bubut,True,-,-,,,False,False,False,0.0,0.0,False,FN
89,bubuto,True,bubuto arung keba,arus anak sungai tidak deras,bubuto arung keba,arus anak sungai tidak deras,True,True,True,1.0,1.0,False,TP
89,bugi,True,nggo knip bugi kenak atung,kampung itu diterjang bah,nggo knip bugi kenak atung,kampung itu diterjang bah,True,True,True,1.0,1.0,False,TP
89,bugoi,True,kame bugoi dam yetru,kami makan ubi jalar,kame bugoi dam yetru,kami makan ubi jalar,True,True,True,1.0,1.0,False,TP
89,bugotu,True,ai dasi mnak gnumunong bugotu mase,bapak menangkap ikan di lubuk,ai dasi mnak gnomunong bugotu mase,bapak menangkap ikan di lubuk,False,False,True,0.829,1.0,False,FN
89,bumane dut,True,ai bumane dut,bapak menyelam,ai bumane dut,bapak menyelam,True,True,True,1.0,1.0,False,TP
89,bunbu,True,bunbu nggo tme-tme,danau itu airnya jernih,bunbu nggo tme-tme,danau itu airnya jernih,True,True,True,1.0,1.0,False,TP
89,bunengga,True,kendat nmong amblemba bunengga-bunengga se,warna baju adik lain,kendat nmong amblemba bunengga-bunengga se,warna baju adik lain,True,True,True,1.0,1.0,False,TP
89,bung,True,ai di bung,bapak menebang pohon,ai di bung,bapak menebang pohon,True,True,True,1.0,1.0,False,TP
89,bungket,True,nja ai bung matrung pung arang,ibu menunggu bapak pulang,nja ai bung matrung pung arang,ibu menunggu bapak pulang,True,True,True,1.0,1.0,False,TP
89,bunu,True,kendat bunu tengamong,adik sudah haus,kendat bunu tengamong,adik sudah haus,True,True,True,1.0,1.0,False,TP
89,bunyarem sok,True,-,-,,,False,False,False,0.0,0.0,False,FN
89,buparu,True,buparu bima sok naktong,banyak belibis berenang di sungai,buparu buma sok naktong,banyak belibis berenang di sungai,False,False,True,0.75,1.0,False,FN
89,bupuvung,True,nggo ut dembu atung bupuvung,perahu itu tenggelam di muara sungai,nggo ut dembu atung bupuvung ne,perahu itu tenggelam di muara sungai,False,False,True,0.926,1.0,False,FN
89,buret,True,tap buret,jalan lurus,tap buret,jalan lurus,True,True,True,1.0,1.0,False,TP
89,busitsit,True,-,-,,,False,False,False,0.0,0.0,False,FN
89,busna,True,nja re masi busna ei,kaki ibu ada kutu air,nja re masi busna ei,kaki ibu ada kutu air,True,True,True,1.0,1.0,False,TP
89,busok,True,kat buma sok atru,saya berenang di sungai,buparu buma sok naktong,banyak belibis berenang di sungai,False,False,False,0.286,0.5,False,FN
89,busyo,True,kame busyo mamnale,kami mempunyai banyak dusun,kame busyo mamnale,kami mempunyai banyak dusun,True,True,True,1.0,1.0,False,TP
89,busyop,True,agha arup busyop trung,kakak mencuci keranjang,agha arup busyop trung,kakak mencuci keranjang,True,True,True,1.0,1.0,False,TP
89,but,True,nemo syoli but aong,dia membunuh orang,nemo syoli but aong,dia membunuh orang,True,True,True,1.0,1.0,False,TP
89,butovut,True,nggo butovut nagreng tetang,jurang itu sangat terjal,tap nggo nangreng put ei,jalan itu terjal sekali,False,False,False,0.27,0.242,False,FN
89,butraktung,True,daten butraktung,adik hanyut di sungai,daten butraktung,adik hanyut di sungai,True,True,True,1.0,1.0,False,TP
89,buvut,True,buvut yaon mundung bro sega tawop krang,mata air di gunung itu sangat jernih,buvut yaon mundung bro sega tawop krang,mata air di gunung itu sangat jernih,True,True,True,1.0,1.0,False,TP
89,buwotu,True,agha amblemba kusa bune buwotu,baju kakak basah terkena hujan,agha amblemba kusa bune buwotu,baju kakak basah terkena hujan,True,True,True,1.0,1.0,False,TP
89,buyawon,True,nemot sron suyawone pung nabauw,mereka sampai di hulu sungai,nemot sron buyawone pung nabauw,mereka sampai di hulu sungai,False,False,True,0.812,1.0,False,FN
89,bwaraptrung,True,nggo bu arung katuei araptung,air itu mengalir deras,nggo bu arung katuei araptrung,air itu mengalir deras,False,False,True,0.852,1.0,False,FN
89,byoptung,True,-,-,,,False,False,False,0.0,0.0,False,FN
89,ainemong daten,True,ainemong daten warmi pung arang,adik laki-laki ayah datang besok,ainemong daten warmi pung arang,adik laki-laki ayah datang besok,True,True,True,1.0,1.0,False,TP
89,celana,True,-,-,,,False,False,False,0.0,0.0,False,FN
89,celana tumvu,True,daten celana tumvu kingong,adik memakai celana pendek,daten debai kingong,adik memakai celana dalam,False,False,False,0.323,0.621,False,FN
89,celana warang,True,-,-,,,False,False,False,0.0,0.0,False,FN
89,dagen,True,nja mbiok dagen naise taratung,ibu menjual daging kering,nja mbiok dagen naise taratung,ibu menjual daging kering,True,True,True,1.0,1.0,False,TP
89,dak,True,nje tanggan mambuse dak nong ikatan,tali ini erat sekali,nje tanggan mambuse dak nong,ikatan tali ini erat sekali,False,False,False,0.812,0.708,False,FN
89,dak,True,daten bte dak,adik mengikat rambut,daten bte dak,adik mengikat rambut,True,True,True,1.0,1.0,False,TP
89,dak,True,nemot kambung boi dak,mereka sudah menikah,nemot kambung boi dak,mereka sudah menikah,True,True,True,1.0,1.0,False,TP
89,dalip,True,-,-,,,False,False,False,0.0,0.0,False,FN
89,dam,True,kame semna dam itru,kami makan papeda,kame semna dam itru,kami makan papeda,True,True,True,1.0,1.0,False,TP
89,dambu,True,nggo syoli dambu temese kametne,orang itu ramah pada kami,nggo syoli dambu temese kametne,orang itu ramah pada kami,True,True,True,1.0,1.0,False,TP
89,dambu ivut,True,inja dambu ivut iriang ei,ibu sakit paru-paru,inja dambu ivut iriang ei,ibu sakit paru-paru,True,True,True,1.0,1.0,False,TP
89,dambugop,True,kat dambugop nja ati mtu,saya ikhlas menolong ibu,kat dambugop nja ati mtu,saya ikhlas menolong ibu,True,True,True,1.0,1.0,False,TP
89,dambukunekut,True,daten dambu walyap blone kunekut,adik telungkup dilantai,daten dambu walyap blone kunekut,adik telungkup dilantai,True,True,True,1.0,1.0,False,TP
89,damnevit,True,-,-,,,False,False,False,0.0,0.0,False,FN
89,damvu,True,kandei damvu nemole ise,saya cinta dia,kandei damvu nemole ise,saya cinta dia,True,True,True,1.0,1.0,False,TP
89,damvu,True,nemo kendat damvusri but,dia memukul dada adik,nemo kendat damvusri but,dia memukul dada adik,True,True,True,1.0,1.0,False,TP
89,damvu mase,True,nengglei-nengglei yap damvu mase,semua di dalam rumah,nengglei- nengglei yap damvu mase,semua di dalam rumah,False,False,True,0.815,1.0,False,FN
89,damvu srang-srang,True,agha syoli damvu srang-srang se,kakak orang yang tidak sabar,agha syoli damvu srang-srang se,kakak orang yang tidak sabar,True,True,True,1.0,1.0,False,TP
89,damvu tawop,True,ai nggo damvu tawop,bapak sangat bijaksana,ai nggo damvu tawop,bapak sangat bijaksana,True,True,True,1.0,1.0,False,TP
89,damvukey,True,agha damvukey tengga emong,kakak menderita penyakit asma,agha damvukey tengga emong,kakak menderita penyakit asma,True,True,True,1.0,1.0,False,TP
89,damvunevit,True,-,-,,,False,False,False,0.0,0.0,False,FN
89,damvuput,True,nemo simia damvuput mase,ia mengemut makanan di mulutnya,nemo simia damvuput mase,ia mengemut makanan di mulutnya,True,True,True,1.0,1.0,False,TP
89,damvut,True,ngodo damvut naktolang,mulut dia kecil,ngodo damvut naktolang,mulut dia kecil,True,True,True,1.0,1.0,False,TP
89,danggu,True,yap nggo danggu nje sri,rumahnya dekat dari sini,yap nggo danggu nje sri,rumahnya dekat dari sini,True,True,True,1.0,1.0,False,TP
89,dasi,True,ai dasi mrak,bapak menangkap ikan,ai dasi mrak,bapak menangkap ikan,True,True,True,1.0,1.0,False,TP
89,dasikwarap,True,diblo dasikwarap ei,ada kuskus di pohon,diblo dasikwarap ei,ada kuskus di pohon,True,True,True,1.0,1.0,False,TP
89,daten,True,kandei daten kabraitre,saya mempunyai satu adik kandung;,kandei daten kabraitre,saya mempunyai satu adik kandung,False,True,True,1.0,1.0,False,TP
89,davu trang,True,nja davu trang tru nemong kendat,ibu sangat membanggakan adik,nja davu trang tru nemong kendat,ibu sangat membanggakan adik,True,True,True,1.0,1.0,False,TP
89,dawok,True,-,-,,,False,False,False,0.0,0.0,False,FN
89,dawud,True,abu dawud damtrung,nenek mengunyah pinang,abu dawud damtrung,nenek mengunyah pinang,True,True,True,1.0,1.0,False,TP
89,dawud kin,True,ai nembule dawut kin kepa tibeang,bapak melarang membuang ludah pinang sembarang,ai nembule dawut kin kepa tibeang,bapak melarang membuang ludah pinang sembarang,True,True,True,1.0,1.0,False,TP
89,debai,True,daten debai kingong,adik memakai celana dalam,daten debai kingong,adik memakai celana dalam,True,True,True,1.0,1.0,False,TP
