dict_id,kata_asal,c_has_pair,c_kalimat_asal,c_kalimat_tujuan,best_a_kalimat_asal,best_a_kalimat_tujuan,match_strict,match_normalized,match_fuzzy,best_asal_fuzzy_score,best_tuj_fuzzy_score,concatenation_candidate,outcome
71,fandang,True,raung fandange hedding diakkebbu faccampuru beppa,daun pandan bisa dibuat campuran kue,raung fandange hedding diakkebbu faccampuru beppa,daun pandang bisa dibuat campuran kue,False,False,True,1.0,0.889,False,FN
71,fandre bessi,True,fandre bessi aro makkebuki balango,pandai besi itu membuat jangkar,i emma’ makkebbuki feca,ibu sedang membuat bubur,False,False,False,0.178,0.186,False,FN
71,fangngampi,True,jamanna i Roni fangngampi safi,Roni kerjanya gembala sapi,jamanna i roni fangngampi safi,roni kerjanya gembala sapi,False,True,True,1.0,1.0,False,TP
71,fanni,True,jarakania-e malebba fannina,sayapnya merpati lebar,jarakania-e malebba fannina,sayapnya merpati lebar,True,True,True,1.0,1.0,False,TP
71,fanynya-fanynya,True,i nene' tudung di fanynya-fanynya,nenek duduk di balai-balai,i nene’ tudung di fanynya-fanynya.,nenek duduk di balai-balai,False,False,True,0.793,1.0,False,FN
71,fappeppe,True,fappeppe gendrangnge ro fole di ayu jati e di akkebbu,pemukul gendang itu terbuat di kayu jati,fappeppe gendrangnge ro fole di ayu jati e di akkebbu,pemukul gendang itu terbuat dari kayu jati,False,False,True,1.0,0.857,False,FN
71,fararang,True,engka fararang di batu maggoppoe aro,ada biawak di tumpukan batu itu,engka fararang di batu maggoppoe aro,ada biawak ditumpukan batu itu,False,False,True,1.0,0.867,False,FN
71,fareyoseng,True,aja mucaji tau fareyoseng,jangan jadi orang perajuk,aja mucaji tau fareyoseng,jangan jadi orang perajuk,True,True,True,1.0,1.0,False,TP
71,fari,True,bale farie no nakku loppo,ikan pari itu sangat besar,bale farie no nakku loppo,ikan pari itu sangat besar,True,True,True,1.0,1.0,False,TP
71,fassiriseng,True,makunrai aro fassiriseng,perempuan itu pemalu,makunrai aro fassiriseng,perempuan itu pemalu,True,True,True,1.0,1.0,False,TP
71,fattafi,True,i emma' melliki fattafi di fasa'ke,Ibu membeli nyiru di pasar,i emma’ melliki fattafi di fasa’ke,Ibu membeli nyiru di pasar,False,False,False,0.667,1.0,False,FN
71,fattafi loppo,True,i emma' fattafi loppo nafake mangngesso bale,Ibu memakai nyiru besar untuk menjemur ikan,i emma’ -- loppo nyiru besar nafake mangngesso bale,ibu memakai nyiru besar untuk menjemur ikan,False,False,False,0.517,1.0,False,FN
71,feca',True,i emma' makkebbuki feca',Ibu sedang membuat bubur,i emma’ makkebbuki feca,ibu sedang membuat bubur,False,False,True,0.75,1.0,False,FN
71,feca' labbu,True,mabbaluki feca' labbu i Ira,Ira berjualan bubur sumsum,mabbaluki -- labbu bubur sumsum i Ira,Ira berjualan bubur sumsum,False,False,False,0.39,1.0,False,FN
71,feccala,True,i Saoda mabalu feccala,Saoda berjualan pecal,i Saoda mabalu feccala.,Saoda berjualan pecal,False,True,True,1.0,1.0,False,TP
71,feddi,True,feddi babuana,sakit perutnya,feddi babuana,sakit perutnya,True,True,True,1.0,1.0,False,TP
71,feddi babbua,True,Fani ma feddi babbua,Fani lagi sakit perut,feddi babuana,sakit perutnya,False,False,False,0.381,0.409,False,FN
71,fefe,True,anake aro fefe,anak itu bisu,anake aro fefe,anak itu bisu,True,True,True,1.0,1.0,False,TP
71,fella,True,hettu fella,musim panas,hettu fella,musim panas,True,True,True,1.0,1.0,False,TP
71,fellong,True,adi nakennai doko fellong,Adi terkena penyakit wasir,adi nakennai doko fellong,adi terkena penyakit wasir,False,True,True,1.0,1.0,False,TP
71,fenne,True,i Rani mabbissai fenne,Rani mencuci piring,i Rani mabbissai fenne,Rani mencuci piring,True,True,True,1.0,1.0,False,TP
71,ferra',True,ferra'ki kalukuna,peras santan kelapanya,ferraki kalukuna,peras santan kelapanya,False,False,False,0.706,1.0,False,FN
71,ferring,True,maega ferring di dare'na i Budi,banyak bambu di kebun Budi,maega ferring di dare’na i Budi,banyak bambu di kebun Budi,False,False,True,0.812,1.0,False,FN
71,ferru,True,makebbongni ferru baleke aro,usus ikan itu sudah busuk,makebbongni ferru baleke aro,usus ikan itu sudah busuk,True,True,True,1.0,1.0,False,TP
71,fettikala,True,ajena di okko fettikala,kakinya digigit kalajengking,ajena di okko fettikala,kakinya digigit kalajengking,True,True,True,1.0,1.0,False,TP
71,fettu,True,fettu tuluna,putus talinya,fettu tuluna,putus talinya,True,True,True,1.0,1.0,False,TP
71,fikkiri,True,fikkiriki dolo nappa mappau,pikir dulu baru bicara,fikkiriki dolo nappa mappau,pikir dulu baru bicara,True,True,True,1.0,1.0,False,TP
71,finsang,True,meddungngi matteru finsang,jatuh langsung pisan,meddungngi matteru finsang,jatuh langsung pingsan,False,False,True,1.0,0.762,False,FN
71,fiso,True,i Budi soso fao mappake fiso,Budi mengupas mangga menggunakan pisau,i Budi soso fao mappake fiso,Budi mengupas mangga menggunakan pisau,True,True,True,1.0,1.0,False,TP
71,fole,True,fole diga di henni,dari mana kemarin,fole diga di henni,dari mana kemarin,True,True,True,1.0,1.0,False,TP
71,fole,True,folei di Jakarta,datang dari Jakarta,folei di Jakarta,datang dari Jakarta,True,True,True,1.0,1.0,False,TP
71,folisi desa,True,folisi desae ro mattikkengngi,polisi desa itu menangkap maling,desae ro mattikkengngi tillolang,polisi desa itu menangkap maling,False,False,False,0.541,1.0,False,FN
71,fondo,True,engka fondo di tenganga ale'ke,ada pondok di tengah hutan,engka fondo di tenganga ale’ke,ada pondok di tengah hutan,False,False,True,0.793,1.0,False,FN
71,fong,True,ajue ro fongna di rette,pangkal kayu itu dipotong,ajue ro fongna di rette,pangkal kayu itu dipotong,True,True,True,1.0,1.0,False,TP
71,fong,True,matanreni fong jampue,pohon jambu sudah tinggi,matanreni fong jampue,pohon jambu sudah tinggi,True,True,True,1.0,1.0,False,TP
71,fongaju,True,fongaju rebba nakenna anging kencang,pohon tumbang akibat angin kencang,fongaju rebba nakenna anging kencang,pohon tumbang akibat angin kencang,True,True,True,1.0,1.0,False,TP
71,fongko',True,mafeddi fongko'ku,sakit pinggul,mafeddi fongkoku,sakit pinggul,False,False,False,0.706,1.0,False,FN
71,foppang,True,mafute foppangna,pahanya putih,mafute foppangna,pahanya putih,True,True,True,1.0,1.0,False,TP
71,fosi,True,takkita fosina,kelihatan pusarnya,takkita fosina,kelihatan pusarnya,True,True,True,1.0,1.0,False,TP
71,foteng,True,i Halil nafuji manre foteng,Halil suka makan tapai,i Halil nafuji manre foteng,Halil suka makan tapai,True,True,True,1.0,1.0,False,TP
71,foteng asefulu',True,foteng asefulu' makkebbuke I emma' manyameng rasanna,tapai ketan buatan Ibu sangat enak rasanya,asefulu tapai ketan makkebbuke I emma’ manyameng rasanna,tapai ketan buatan Ibu sangat enak rasanya; foteng lameaju tapai singkong: -- asefulu tapai ketan hedding mancaji fabbura maag. Tapai ketan buatan Ibu sangat enak rasanya,False,False,False,0.571,0.352,True,FN
71,foteng lameaju,True,foteng lameaju hedding mancaji fabbura maag,tapai singkong membuat menjadi bodoh,hua bajake hedding diala fabbura,buah mengkudu bisa menjadi obat,False,False,False,0.232,0.176,False,FN
71,fulando',True,sippada akkala fulando',akalnya seperti kancil,sippada akkala fulando,akalnya seperti kancil,False,True,True,1.0,1.0,False,TP
71,fure,True,tau Baline masumbahyang di furee,orang Bali sembahyang di pura,tau Baline masumbahyang di furee,orang Bali sembahyang di pura,True,True,True,1.0,1.0,False,TP
71,fuse',True,mafella massu fuse'na,panas keluar keringatnya,mafella massu fusena,panas keluar keringatnya,False,False,True,0.762,1.0,False,FN
71,fute,True,ma fute haluana,rambutnya putih,ma futehaluana,rambutnya putih,False,False,False,0.667,1.0,False,FN
71,futtanang,True,sampange ro difarakai ki di futtanang,sampan itu diperbaiki di daratan,sampange ro difarakai kiasan di futtanang,sampan itu diperbaiki di daratan,False,False,True,0.795,1.0,False,FN
71,fènyu,True,engka fènyu di baluru difasahe,ada telur penyu dijual di pasar,engka fѐnyu di baluru difasahe,ada telur penyu dijual di pasar,False,False,True,0.793,1.0,False,FN
71,gading,True,malloppo gadingna,besar gelangnya,malloppo –na,besar gelangnya,False,False,False,0.389,1.0,False,FN
71,gado-gado,True,nakira mabbaluki gado-gado di olo bolae,nakkira berjualan gado-gado di depan rumah,i Nakira mabbaluki gado-gado di olo bolae,Nakira berjualan gado-gado di depan rumah,False,False,True,0.946,0.921,False,FN
71,gahu,True,gahuna warna sappona,biru warna pagarnya,gahu warna sappona,biru warna pagarnya,False,False,False,0.737,1.0,False,FN
71,gajang,True,ta gajangngi fiso babbuana i Bado,perut si bado tertikam pisau,ta gajangngi fiso babbuana i Bado,perut si Bado tertikam pisau,False,True,True,1.0,1.0,False,TP
71,galung,True,maloang galunngna,luas sawahnya,maloang galungna,luas sawahnya,False,False,True,0.812,1.0,False,FN
71,galung desa,True,galung desa e seddi hektar loanna,sawah milik desa itu luasnya satu hektar,desa sawah milik desae ro seddi hektar loanna,sawah milik desa itu luasnya satu hektar,False,False,False,0.44,1.0,False,FN
71,gampang,True,gampang na di jama,gampang dikerjakan,gampang na dijama,gampang dikerjakan,False,False,False,0.722,1.0,False,FN
71,garagaji,True,mafuppuni garagajina,gergajinya sudah tumpul,mafuppuni –na,gergajinya sudah tumpul,False,False,False,0.381,1.0,False,FN
71,garangkang,True,maloppo sarang garangkang,sarang laba-laba itu sangat besar,maloppo sarang garangkang,sarang laba-laba itu sangat besar,True,True,True,1.0,1.0,False,TP
71,gareja,True,"tau kristengnge massumbajang di gereja e,",orang Kristen beribadah di gereja,tau kristengnge massumbajang di –e,orang Kristen beribadah di gereja,False,False,True,0.75,1.0,False,FN
71,gasing,True,gasingna maita malibu,gasingnya berputar lama,gasing na maita mallibu,gasingnya berputar lama,False,False,False,0.636,1.0,False,FN
71,gattung,True,hajue aro digantung,baju itu digantung,hajue aro di gattung,baju itu digantung,False,False,False,0.522,1.0,False,FN
71,gawiwang,True,gawiwang na tabbĕi seddi,subangnya hilang satu,gawiwang na tabbĕi seddi,subangnya hilang satu,True,True,True,1.0,1.0,False,TP
71,gengga,True,matindro afa digengga,tidur karena diayun,matindro afa di gengga,tidur karena diayun,False,False,True,0.773,1.0,False,FN
71,gondo,True,gondo na malopponi,gondoknya sudah besar,gondo na malopponi,gondoknya sudah besar,True,True,True,1.0,1.0,False,TP
71,gondolo,True,gondolo uluna ifatir,botak kepalanya,gondolo uluna ifatir,botak kepalanya,True,True,True,1.0,1.0,False,TP
71,gora,True,faloppoiki gora nu,kasih besar teriaknya,faloppoiki gora nu,kasih besar teriaknya,True,True,True,1.0,1.0,False,TP
71,goreng,True,i naiming makkebuki goreng bembe',Naiming membuat gulai kambing,i Naiming makkebuki goreng bembe’,Naiming membuat gulai kambing,False,False,True,0.967,1.0,False,FN
71,gotonroyong,True,tau kampong nge maggotonroyong ngi,warga desa sedang gotong royong,tau kampong nge maggotonroyong ngi.,warga desa sedang gotong royong,False,True,True,1.0,1.0,False,TP
71,gumbang,True,i Budi gumbang nafake mattampung uhae,Budi menggunakan tempayan untuk menampung air,i Budi gumbang nafake mattampung uhae,Budi menggunakan,False,False,False,1.0,0.35,False,FN
71,gunturu,True,maloppo sada gunturuke,suara guntur itu sangat besar,maloppo sada gunturuke,suara guntur itu sangat besar,True,True,True,1.0,1.0,False,TP
71,gusi,True,maccera gusina,gusinya berdarah,ngingi’; maccera- -na,gusinya berdarah,False,False,False,0.2,1.0,False,FN
71,haju,True,Rita masesaki haju,Rita mencuci baju,Rita masesaki haju,Rita mencuci baju,True,True,True,1.0,1.0,False,TP
71,haju dilaleng,True,Halil mapakai haju dialeng,Halil memakai singlet,mapakai ulaheng,memakai emas,False,False,False,0.233,0.273,False,FN
71,halua,True,malampe haluana,rambutnya panjang,malampe haluana,rambutnya panjang,True,True,True,1.0,1.0,False,TP
71,halusu,True,jarina ma halusu,tangannya halus,jarina ma halusu,tangannya halus,True,True,True,1.0,1.0,False,TP
71,haru,True,feddeni haru na afi’e,bara api itu sudah padam,sala anu nafaue,yang dibicarakan itu salah,False,False,False,0.103,0.122,False,FN
71,hati,True,"hati na sampangnge ro fole dififae diakkebbu’,",cadik sampan itu terbuat dari pipa,hatina sampangnge ro fole dififae diakkebbu’,cadik sampan itu terbuat dari pipa,False,False,True,0.884,1.0,False,FN
71,hatu bosi,True,dena ulle massu hatu bosi,tidak bisa keluar musim hujan,dena ullei makkafeddeng,tidak bisa pejamkan mata,False,False,False,0.229,0.225,False,FN
71,hellung,True,ma hellung langike,langit berawan,mahellung langike,langit berawan,False,False,False,0.722,1.0,False,FN
71,henang ncai,True,Lisa massapati henang ncai,Lisa mencari benang jahit,Lisa mappakai kobaja,Lisa memakai kebaya,False,False,False,0.135,0.143,False,FN
71,henang tenun,True,henang tenun masyolewarnana,benang tenun bagus warnanya,masyole warna kalibampakalibampae aro,warna kupu-kupu itu bagus,False,False,False,0.182,0.184,False,FN
71,henni,True,lao matinro hennini,pergi tidur sudah malam,lao matinro ma hennini,pergi tidur sudah malam,False,False,True,0.842,1.0,False,FN
71,herrung,True,mafella kofina herrung dolo,kopinya panas ditiup dulu,mafella kofina herrungi dolo,kopinya panas ditiup dulu,False,False,True,0.821,1.0,False,FN
71,hettu fella,True,hettu fella attedukko,musim panas pakai payung,hettu fella attedukko,musim panas pakai payung,True,True,True,1.0,1.0,False,TP
71,hidi,True,hidi lao difasake,kita yang pergi ke pasar,hidi lao difasake,kita yang pergi ke pasar,True,True,True,1.0,1.0,False,TP
71,hidi,True,hidi' elo lao,kita yang mau pergi,hidi elo lao,kita yang mau pergi,False,False,False,0.615,1.0,False,FN
71,hiring,True,tundang di hiring,duduk di tepian,tudang dihiring,duduk di tepian,False,False,False,0.474,1.0,False,FN
71,hiring,True,ajana mutetong di hiring lalengne,jangan berdiri di pinggir jalan,ajana mutetong di hiring lalengnge,jangan berdiri di pinggir jalan,False,False,True,0.906,1.0,False,FN
71,hiring tasi,True,lange di hiring tasike,berenang di pantai,lange di hiring tasike,berenang di pantai,True,True,True,1.0,1.0,False,TP
71,hiti,True,maloppo hiti'na,betisnya besar,maloppo hitina,betisnya besar,False,False,False,0.667,1.0,False,FN
71,hua,True,maloppoi hua jampue ro,buah jambu itu besar,maloppoi hua jampuoe ro,buah jambu itu besar,False,False,True,0.783,1.0,False,FN
71,huleng,True,malebi huleng hulenge,bulannya bulat,malebu hulenghulenge,bulannya bulat,False,False,False,0.474,1.0,False,FN
71,hulo,True,buluh: i roni makkebuki suling fole di huloe,Roni membuat seruling dari buluh,i roni makkebuki suling fole di –e,Roni membuat seruling dari buluh,False,False,False,0.682,1.0,False,FN
71,huta manu,True,-,-,,,False,False,False,0.0,0.0,False,FN
