dict_id,kata_asal,c_has_pair,c_kalimat_asal,c_kalimat_tujuan,best_a_kalimat_asal,best_a_kalimat_tujuan,match_strict,match_normalized,match_fuzzy,best_asal_fuzzy_score,best_tuj_fuzzy_score,concatenation_candidate,outcome
54,badak,True,di daerah ini tidak terdapat badak,kalagagi nekne tak anai sibara,"s(far taii tidak baik dalam pergaulan, alau baga tuk maeruk ka paakiat; ketamakan kaalauat baga","kardus itu diikat dengan taii, kardus nera tu appra dengan tali ta.mak a alau baga:",False,False,False,0.106,0.07,True,FN
54,badan,True,badannya gemuk dan besar,tubunia mamokmok sabbat abeu,"kelakuannya, dia disisihkan orang kampung, luakhlaklut kalajet nia, ia dasaraakek ta kalaggaijat","paturdi telaakhlak dani, paraboat nia maeruk ta ului a.ki.bat n luakhlaktut: —",False,False,False,0.061,0.067,True,FN
54,beratur,True,buku-buku itu beratur rapi,buko-buko nedda seget eruk,"masuk wakru sembahyang beda itu dipukul, sebeda nen tubuluk gogoi sumbayang beduk nera tubobok","tenrara itu selalu membawa beda, tentara nera seget iabbit be.duk n beduk: setiap",False,False,False,0.065,0.083,True,FN
54,berayun-ayun,True,kera itu sedang berayun-ayun di pohon,siteot nedda ai masituddaiakek loinak,"n ngaik: anakpasaranak senang bermain di pasar, tatoga maang ka mumain ka ngaik","kami mau pergi ke pasar, kai mei ka pasar; memasarkan masitokoakek pa.sir",False,False,False,0.122,0.11,True,FN
54,membabat,True,dia membabat hutan itu sesukanya,nia masitadde loina siobakna lee,kau taagaikan tanggung jawab tanggung jawab ta sene sene,kita harus menyadari tanggung jawab masingtanggung jawabinasing,False,False,False,0.067,0.071,False,FN
54,membacok,True,dia membacok musuhnya berkali-kali,nia masitektek lawa wan nia simareirei,bagania mabesi aiyorag sipak musuh,perutnya sakitkena tendang lawan,False,False,False,0.127,0.088,False,FN
54,mengaso,True,lebih baik mengaso kalau sudah lelah,maeruk pailek muari kelek masagongan,nia mubalau seget ruei,dia berlari dengan kencang,False,False,False,0.08,0.1,False,FN
54,mengasuh,True,saya mengasuh anaknya kalau dia pergi,aku masiurau toga nia kelek mei nia,"saya hening atu geggekan aku he.wan n tarimeu: dia penyayang hening, nia makatek baga ka tarimeu","saya memanhening dang hening pada orang asing itu, makisei bagakku tugeggek masiicco ka sirimanua nenda;",False,False,False,0.12,0.092,True,FN
54,mengasung,True,mengasung itu sudah mati,pasiubbuk nedda amateiam,"nia Ieiah a masaggo: tampaknya mereka sudah—, kelekmasaggongan sia","sungai besar iru hanvak —nva, baganoinan nedda maigi tunang",False,False,False,0.096,0.069,True,FN
54,mengawai,True,dia mengawai tangan saya,ia masirape kabeiku,sineuk nia maoloi peihangat lek; air hangat oman simaoloi,masakannya masih hangat,False,False,False,0.098,0.121,True,FN
54,mengayak,True,adik sedang mengayak tepung,bagi ai aiyak tapung,bagi ai aiyak tapung,adik sedang mengayak tepung,False,False,False,0.139,0.139,False,FN
54,badung,True,dia anak badung,nera toga tabut,"kucing dan anjing saja, kekleek maok sabbadung bat jokjok leek","dia anak badung, nera toga tabut ba.gai n kekleek: badung",False,False,False,0.102,0.25,True,FN
54,bagai,True,bagai kucing dan anjing saja,kekleek maok sabbat jokjok leek,"kucing dan anjing saja, kekleek maok sabbadung bat jokjok leek","dia anak badung, nera toga tabut ba.gai n kekleek: badung",False,False,False,0.31,0.074,True,FN
54,bagaimana,True,-,-,,,False,False,False,0.0,0.0,False,FN
54,bagak,True,dia orang bagak kampung kami,nia sirimanua si magege kalaggai mai,nia telunga bitca murauk kabagat gogoi,Ia tiga kali mandi dalarn sehari,False,False,False,0.113,0.132,False,FN
54,bagi,True,bagi kue ini dengan teman-temanmu,rubei kue nekne kasa aleimu,rubei kue nekne kasa aleinu,bagi kue mi dengan temanbagitemanmu,False,False,False,0.082,0.082,False,FN
54,bahan,True,bahan bangunan,balajet lalep,tatoga kineneiget masigetarget lai turuk persembahan desa,anaktargetanak sibuk bertarget latih target persembahan di balai desa,False,False,False,0.068,0.081,True,FN
54,bahasa,True,bahasa arab itu sulit,anganga Arab nedda takmalabbei,bersatu pasara,satusangatsatunya sarania;,False,False,False,0.107,0.068,False,FN
54,baik,True,nasibnya selalu baik,nasibnia sarat simaeruk,Nasibnia sarat simaeruk,nasibnya selalu bahan,False,False,False,0.147,0.143,False,FN
54,baju,True,baju adik sedag dijahit,leppei bagi aitu jajahit,leppei bagi aitu jajahit,adik sedang dijahit,False,False,False,0.075,0.083,False,FN
54,bak,True,kedua bersaudara itu bak pinang dibelah dua,nedda kelek pinang tusila na,abbit barang nedda bela,bawa barang itu keluar.,False,False,False,0.151,0.095,False,FN
54,bakau,True,pohon bakau banyak tumbuh di tepi pantai,loinak bakat maigi mutuktuk ka betbet koat,"pohon bak ban y ak tumbuh di tepi pantai, loinak bakat maigi mutuktuk ka betbet koat","kedua bersaudara itu bak pinang dibelah dua, nedda kelek pinang tusila na ba.kau n bakat:",False,False,False,0.388,0.077,True,FN
54,bakhil,True,orang kaya itu bakhil sekali,sirimanua tubut sikamayo nenda,"saya hening atu geggekan aku he.wan n tarimeu: dia penyayang hening, nia makatek baga ka tarimeu","saya memanhening dang hening pada orang asing itu, makisei bagakku tugeggek masiicco ka sirimanua nenda;",False,False,False,0.083,0.137,True,FN
54,baki,True,letakkan minuman itu di atas baki,taroakek lok nenda kapata,kamone gaek maigi bakkat markisa,di ladang kakek banyak pohon markisa,False,False,False,0.073,0.075,False,FN
54,bakiak,True,sekarang jarang sekali orang main bakiak,kinegege tubut takmaigi sirimanua masipakai,ukkui nia sasaraina mai peilek,bapaknya masih famili kami,False,False,False,0.075,0.086,False,FN
54,baling,True,-,-,,,False,False,False,0.0,0.0,False,FN
54,baling-baling,True,baling-baling itu berputar sesuai arah angin,baling-baling nera muputar ka matat rusa,balingbalingbaling nera muputar ka matat rusa,baling-baling itu berputar sesuai arah an gin,False,False,False,0.148,0.2,False,FN
54,balon,True,ayah membelikan adik balon karet untuk mainannya,ukkui masisakek balon kabagit mainani,ukkui masisakek balon kabagit mainani,ayah membelikan adik baling karet untuk mainannya,False,False,False,0.194,0.125,False,FN
54,balut,True,balut ;ukamu dengan perban,tabut lukamu dengan perban,tabut lukamu dengan perban,balut lukamu dengan perban,False,False,False,0.6,0.778,False,FN
54,bambu,True,di sini banyak tumbuh bambu yang besar-besar,senemaigi mutuk-tuk maggeak simabeugat,"maigi mutukmembalut masitabut bambutuk maggeak simembalut masitabut bambu mabeugat ban.dar n salokat: para petani bermembalut masitabut bambu gotong royong membersihkan membalut masitabut bambu, petani mugotong royong masilianakek salokat","di sini banyak tumbuh —yang besarmembalut masitabut bambubesar, sene",False,False,False,0.081,0.056,True,FN
54,bandar,True,para petani bergotong-royong membersihkan bandar,petani mugotong royong masilianakek salokat,maigi petani masiukentang rep kentang,banyak petani nenanam kentang,False,False,False,0.106,0.102,False,FN
54,bandel,True,anak bandel itu dihukum gurunya,tonagera iukum guruniai,toganera iukum guruniai,anak bandel itu dihukum gurunya,False,False,False,0.19,0.19,False,FN
54,bandit,True,bandit itu sudah tertangkap,bandit nenda atu tangkap,bandit nenda atu tangkap,bandit itu sudah terbandit rangkap,False,False,False,0.306,0.256,False,FN
54,bangau,True,setinggi-tinggi bangau terbang surutnya ke kubangan,sigit buang suiruk mututui tutoilinia ka kabagan,peiaba dagang gulat maakka bagadda ke uttuknia maigi,pedagang san gal senang jika —nya banyak,False,False,False,0.086,0.085,False,FN
54,bangga,True,saya bangga dengan kemenangan itu,aku umun kalulut mamanang,ditaburkan tusaragaiakek tahan kena,mataku tak,False,False,False,0.073,0.071,False,FN
54,bangkai,True,bangkai anjing itu terapung di sungai,jokjok simamatai nena mutebbuk ka oinan,"n munau: terdengar gaun yang menakutkan di rumah itu, masiagaun rep munau simalotok kalalep nera","wanira itu megaun makai gaun yang serasi, si nanalep nera ipakei mabutek sima eruk ga.ung",False,False,False,0.092,0.096,True,FN
54,bangkit,True,dia bangkit dari duduknya,atu suruan nia ka udinai,bandit nenda atu tangkap,bandit itu sudah terbandit rangkap,False,False,False,0.098,0.065,False,FN
54,banjir,True,banjir telah merusak tanaman pangan kita,eba masih pakataik uremen,"v bettik: jenjang saja tan gan jarimu, bettik sabbat singojenjang ngainu","dia memanjat dejenjang ngan jenjang , nia masikaraik sibara orat jen.tik",False,False,False,0.068,0.081,True,FN
54,bantah,True,-,-,,,False,False,False,0.0,0.0,False,FN
54,bantai,True,-,-,,,False,False,False,0.0,0.0,False,FN
54,bantal,True,tolong ambilkan bantal itu saya mau tidur,rob matalak tulunan nera aku merep,jokjok masibukbuk samba maok mengeong,anjing menyalak dan kucing men geong,False,False,False,0.078,0.089,False,FN
54,banteng,True,hati-hatilah banteng itu mau menanduk,pulelek banteng nera iobak masitanduk,pulelek banbanteng teng nera iobak masitanduk,hatibantenghatilah banteng itu mau menanduk,False,False,False,0.183,0.193,False,FN
54,banting,True,-,-,,,False,False,False,0.0,0.0,False,FN
54,bantu,True,bantulah kami sekadarnya,rop kai simemet nia,kian katuitui simarunei senek,pergi cepal dari sini,False,False,False,0.068,0.059,False,FN
54,bantuan,True,-,-,,,False,False,False,0.0,0.0,False,FN
54,banyak,True,uang kami tidak banyak,bulagat mai tak maigi,kulit badak nedda seget taba,kukur badak itu sangat tebal,False,False,False,0.07,0.075,False,FN
54,bapak,True,bapak kami bekerja sebagai nelayan,ukkui mai musalai sebagai nelayan,ukkui mai musalai sebagai nelayan,bapakbapak kami bekerja sebagai nelayan,False,False,False,0.304,0.292,False,FN
54,baptis,True,-,-,,,False,False,False,0.0,0.0,False,FN
54,bara,True,siramlah bara itu supaya tidak berbahaya,subui boo nera pei tak berbahaya,subui boo nera pei tak berbahaya,siranilah baptisbaptis itu supava tidak berbahava,False,False,False,0.196,0.125,False,FN
54,barang,True,semua barangnya sudah terjual,sangamberi bibilet atu sakiakeat,"ramun: pemandangannva sudah mulai juai, iccoket nia ama ramun","juai saja rumahmu!, sakiakek lek lalepnu ka.bur a",False,False,False,0.107,0.088,True,FN
54,baru,True,adik dibelikan baju baru oleh ayah,ukkui aisaki akek leppei sibau bagi,"adik dibelikan baju barang. oleh ayah, Ukkui aisaki akek leppei sibau bagi","semua barang nya sudah terjual, sangamberi bibilet atu sakiakeat ba.ru a sibau:",False,False,False,0.394,0.083,True,FN
54,baskom,True,ambil baskom itu untuk tempat air,alak baskom nera lelengan oinan,"n uremen: ambilah buah yang baik untuk bengong, alak guah simeru untuk uremen","para penonton terbengong-bengong melihat permainan sulap itu, sipanonton masiiccok permainan sulap nera be.nih",False,False,False,0.122,0.078,True,FN
54,basuh,True,basuh tanganmu dengan air ini,bui kabeimu samba oinan nenek,toga nedda pat langok nanganniankalulun apapingsan jabou sia,anak itu sampai pingsan karena benturan dalam kecelakaan,False,False,False,0.065,0.067,True,FN
54,batang,True,batang kayu ini menghalangi jalan,loinak nera masisaila enungan,kau taagaikan tanggung jawab tanggung jawab ta sene sene,kita harus menyadari tanggung jawab masingtanggung jawabinasing,False,False,False,0.069,0.074,True,FN
54,batuk,True,batuknya sudah parah,kokkloni ama kopek,galukkopi nera sabbat gulo,campur kopi itu den gan gula,False,False,False,0.05,0.051,False,FN
54,bawah,True,ambil buku yang di bawah meja itu,alak buku nera karepek meja nera,alak buku nedda,buku itu,False,False,False,0.1,0.1,False,FN
54,bebek,True,kami memelihara bebek dan ayam,kai masijago bebek samba gou-gou,toga nera aipeilek mabebesik,anak itu masih sakit,False,False,False,0.08,0.093,False,FN
54,becek,True,jalan ini selalu becek kalau hari hujan,enungan nenek malotik kalulut urat,"halaman ruiantar inah sudah iantar karena hujan, haiantar laman rumah nera maloppak kalulut urat","dia daiantar tang = = dipaksa, nia moi kalulut tupaksa Ia.nyah a maloppak:",False,False,False,0.121,0.116,True,FN
54,beda,True,beda harga baju ini dan baju itu tidak banyak,tak makerek saki leppei nenek samba nera,"beker: letakkan v tuburut itu dekat tempat tidur, galag akek beker nera ka bebet pereman","v tuburut lu/ca kakinya masih tampak, balak bongbong karere nia tuiccok peilek be.ker n",False,False,False,0.073,0.065,True,FN
54,bedak,True,pakailah bedak ini untuk merawat wajahmu,pake ian nenek untuk sipasilakgek,galai kure simabuat nanam untuk kai,lah kue yang enak untuk kami,False,False,False,0.109,0.118,False,FN
54,bedil,True,tentara itu slalu membawa bedil,tentara nera seget iabbit,"masuk wakru sembahyang beda itu dipukul, sebeda nen tubuluk gogoi sumbayang beduk nera tubobok","tenrara itu selalu membawa beda, tentara nera seget iabbit be.duk n beduk: setiap",False,False,False,0.105,0.319,True,FN
54,beduk,True,setiap masuk waktu sembahyang beduk itu dipukul,senen tubuluk gogoi sumbahyang beduk nera tubobok,"masuk wakru sembahyang beda itu dipukul, sebeda nen tubuluk gogoi sumbayang beduk nera tubobok","tenrara itu selalu membawa beda, tentara nera seget iabbit be.duk n beduk: setiap",False,False,False,0.384,0.108,False,FN
54,bedung,True,toga bayi itu perlu dicuci,toga nera perlu tulinakek,aku perlu buko surat,saya perlu bukti tulis,False,False,False,0.167,0.265,False,FN
54,bega,True,-,-,,,False,False,False,0.0,0.0,False,FN
54,bekal,True,ini bekalmu untuk perjalanan besok,nenek balutmui untuk muenung kam maccep,galai kure simabuat nanam untuk kai,lah kue yang enak untuk kami,False,False,False,0.143,0.145,False,FN
54,bekas,True,bekas luka kakinya masih tampak,balak bongbong karere nia tuiccok peilek,nia masitektek loina telle,dia memotong kavu dengan —,False,False,False,0.083,0.091,False,FN
54,beker,True,letakkan beker itu dekat tempat tidur,galag akek beker nera ka bebet pereman,"beker: letakkan v tuburut itu dekat tempat tidur, galag akek beker nera ka bebet pereman","v tuburut lu/ca kakinya masih tampak, balak bongbong karere nia tuiccok peilek be.ker n",False,False,False,0.378,0.106,True,FN
54,belah,True,belahlah kelapa itu,silak toitet nera,membelah masisilaic pembelah pasisila; sebelah sangasila,"lah kelapa itu, silak toitet nera,",False,False,False,0.085,0.484,True,FN
54,berbahasa,True,-,-,,,False,False,False,0.0,0.0,False,FN
54,berbaju,True,-,-,,,False,False,False,0.0,0.0,False,FN
54,berbaling,True,-,-,,,False,False,False,0.0,0.0,False,FN
54,berbantal,True,-,-,,,False,False,False,0.0,0.0,False,FN
54,berbedak,True,-,-,,,False,False,False,0.0,0.0,False,FN
54,berbega,True,elang itu terbang berbega,makgok nera tuburut,"loinak: meja itu terbuat dan kawin, meja nedda atu galai loinak","saudagar itu sangat kawin, saudagar nera sima kayo ka.yu n",False,False,False,0.108,0.068,True,FN
54,berbekal,True,-,-,,,False,False,False,0.0,0.0,False,FN
54,dibagi,True,-,-,,,False,False,False,0.0,0.0,False,FN
54,dibantu,True,-,-,,,False,False,False,0.0,0.0,False,FN
54,kebaikan,True,-,-,,,False,False,False,0.0,0.0,False,FN
54,membagi,True,-,-,,,False,False,False,0.0,0.0,False,FN
54,membagi-bagikan,True,-,-,,,False,False,False,0.0,0.0,False,FN
54,membalut,True,-,-,,,False,False,False,0.0,0.0,False,FN
54,membanggakan,True,-,-,,,False,False,False,0.0,0.0,False,FN
54,membantah,True,dia suka membantah perintah ayahnya,nia obak gugulat ukkuinia,rempah gulei nenek ka antara simatdak,rempah gulai mi di anzaranya ruku-ruku,False,False,False,0.083,0.057,False,FN
54,membantai,True,kami membantai dua ekor sapi untuk pesta,kai rua ngamuneng sapi untuk punen,galai kure simabuat nanam untuk kai,lah kue yang enak untuk kami,False,False,False,0.092,0.12,False,FN
54,membanting,True,dia membaning tikus itu sampai mati,nia bitut nera tetret matei,"pa.ting n zuluplup: kakak membuat patah tikus, kebbu masigalai zuluplup birut","patah kerajaan itu sangatarzfdan bijaksana, rimata nera seget arif clan bijaksana",False,False,False,0.125,0.099,True,FN
54,membantu,True,-,-,,,False,False,False,0.0,0.0,False,FN
54,membanyakkan,True,-,-,,,False,False,False,0.0,0.0,False,FN
54,membaptis,True,pendeta sudah membaptis anak itu,pandita alepakan masilappeni toga nera,"n ekeu: kampung orang yang sudah men gerti, ekeu sirimanua sikampung maagai","dia sudah lama meninggalkan kampung, ia ama bukampung rukan masikaddivakek laggai ka.mu",False,False,False,0.098,0.081,True,FN
54,membedaki,True,-,-,,,False,False,False,0.0,0.0,False,FN
54,memperbaiki,True,-,-,,,False,False,False,0.0,0.0,False,FN
54,memperbanyak,True,-,-,,,False,False,False,0.0,0.0,False,FN
54,pembaptisan,True,-,-,,,False,False,False,0.0,0.0,False,FN
54,perbaikan,True,-,-,,,False,False,False,0.0,0.0,False,FN
54,sebagai,True,-,-,,,False,False,False,0.0,0.0,False,FN
54,sebagaimana,True,-,-,,,False,False,False,0.0,0.0,False,FN
54,terbanyak,True,-,-,,,False,False,False,0.0,0.0,False,FN
