dict_id,kata_asal,c_has_pair,c_kalimat_asal,c_kalimat_tujuan,best_a_kalimat_asal,best_a_kalimat_tujuan,match_strict,match_normalized,match_fuzzy,best_asal_fuzzy_score,best_tuj_fuzzy_score,concatenation_candidate,outcome
68,ahe,True,ahe nu poite mammanara,orang yang kau ajak sudah bekerja,yau wuatte niaheanna mammanara.,Saya sudah diajak bekerja,False,False,False,0.297,0.368,False,FN
68,ahhanna,True,Ahhanni hai poi hu tatul᷊iangku,siapa yang ada di tempat sampanku?,perahu bercadik. Ahhanni hai poi hu,tatul᷊iangku siapa yang ada di tempat sampanku,False,False,False,0.364,0.714,False,FN
68,ahi,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,ahian,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,ahiangnga,True,yami taumata ahiangnga,kami orang miskin,Yami taumata ahiangnga.,Kami orang miskin,False,True,True,1.0,1.0,False,TP
68,ahianna,True,peddettu ahianna rarua parrala piane,pakaian kedua pengantin sangat indah,Peddettu ~ rarua parrala piane.,Pakaian kedua pengantin sangat indah,False,False,False,0.686,1.0,False,FN
68,ahidda,True,ariewe paabuliane ahidi papa inawa tumondo,jangan lupa perlengkapan ayah melaut,Ariewe paabul᷊iane ahidi papa inawa,tumondo. Jangan lupa perlengkapan ayah melaut,False,False,False,0.69,0.786,False,FN
68,ahingnga,True,panganu watuline papaolaaa ahingnga,ambil kayu eboni (kayu hitam) buatkan gasing,Panganu watu l ine papaolaaa asingnga.,Ambil kayu eboni (kayu hitam) buatkan gasing,False,False,False,0.65,1.0,False,FN
68,aho,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,ahonggo,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,ahonggola,True,ahonggala sai ude?,pemberian siapakah itu?,ahonggolla sai ude?,emberian siapakah itu,False,False,False,0.632,0.95,False,FN
68,ahutta,True,Isai nangahutta mangga u?,siapa yang mengerat manggaku,sai nangahutta mangga u?,siapa yang mengerat manggaku,False,False,True,0.952,1.0,False,FN
68,ai,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,ai,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,aian,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,aianna,True,"aianna asue, wakkute ude panassu ngkamatanna.",Duduk dahulu baru lanjutkan perjalanan,anna we asue wakkute ude,pammanara. Makan dahulu baru bekerja,False,False,False,0.348,0.308,False,FN
68,aita,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,aita,True,Arie pa′pakeng aitta,Jangan pakai kait atau gancu,Arie pa′pakeng aitta.,Jangan pakai kait atau gancu,False,True,True,1.0,1.0,False,TP
68,maionggo,True,ipapa maionggo u araposa,ayah minta diberi topi,Ipapa maionggo u araposa.,Ayah minta diberi topi,False,True,True,1.0,1.0,False,TP
68,mangaggassa,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,mangahe,True,i yami mangahe si papa huru,kami mau mengajak pak guru,yami mangahe si papa huru.,Kami mau mengajak pak guru,False,False,True,0.92,1.0,False,FN
68,mangahutta,True,Anang-ngu mappulu mangahutta manga.,Anakmu mau mengerat buah manga,Anang-ngu mappulu mangahutta manga.,Anakmu mau mengerat buah manga,True,True,True,1.0,1.0,False,TP
68,mangai,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,manggahu,True,Tuari u apulune manggahu mangga tala iiang,Adikku makan buah mangga dengan mengeratnya tanpa dikupas dahulu,Tuari u apulune mangahu mangga tala iiang. Adikku,makan buah mangga dengan mengeratnya tanpa dikupas dahulu,False,False,True,0.791,0.912,False,FN
68,mangngahe,True,i papa mangngahe si ya u manu su wailla,ayah mengajak saya ke kebun,papa mangngahe si ya u manu,su wailla. yah mengajak saya ke kebun,False,False,False,0.657,0.676,False,FN
68,mangngahu,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,mangngahutta,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,mangonggo,True,iyau mangonggo angngu manu,saya mau memberi makanan ayam,Iyau mangonggo angngu manu.,Saya mau memberi makanan ayam,False,True,True,1.0,1.0,False,TP
68,mangonggo,True,Inene mangonggo u wusa lahane su manga pulungnge.,Nenek sedang memberi pisang masak kpd cucu-cucunya,Inene mangngala talattu tete.,Nenek sedang mengipasi punggung kakek,False,False,False,0.196,0.226,False,FN
68,naionggo,True,Anerra mabbawale naionggo u uae si mama.,Kemarin anak-anak bermain bola dan minta diberi air minum sama ibu,Ipapa maionggo u araposa.,Ayah minta diberi topi,False,False,False,0.208,0.185,False,FN
68,nangaggassa,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,nangahe,True,tuarinu nangahe si sai?,siapa yang diajak adikmu,aahei ude tuarinu,ajaklah adikmu,False,False,False,0.207,0.259,False,FN
68,nangahu,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,nangahutta,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,nangai,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,nangonggo,True,Isai nangonggo u roi ci tou?,Siapa yang memberi uang padanya?,sai nangahutta mangga u?,siapa yang mengerat manggaku,False,False,False,0.184,0.268,False,FN
68,niaggassa,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,niaggassi,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,niaggassu,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,niaheanna,True,i yau wuatte niaheanna,saya sudah diajak bekerja,yau wuatte niaheanna mammanara.,Saya sudah diajak bekerja,False,False,False,0.6,1.0,False,FN
68,niahutta,True,Manggau tatallu niahutta abbi ruam baa.,Manggaku tiga biji dikerat habis sebelah menyebelah,Manggau tatallu niahutta abbi ruam baa.,Manggaku tiga biji dikerat habis sebelah menyebelah,True,True,True,1.0,1.0,False,TP
68,niai,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,niapaahu,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,niapaonggo,True,Roiu niapaonggo I tete si tou.,Uang itu disuruh oleh kakek agar diberikan kepadanya,Sabua u niapaolaa si,tete. Pondokku dikerjakan oleh kakek,False,False,False,0.189,0.186,False,FN
68,nionggo,True,Manuu nionggo ci nene.,Ayamku diberikan kepada nenek,Ipapa manganggi u ina ci nenenu.,Ayah mau memberi ikan kepada nenekmu,False,False,False,0.211,0.419,False,FN
68,paiaggassa,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,pangaggassa,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,pangahe,True,pangahe turangu anu su wailla,ajak saudaramu ke kebun,pangahe turangngu anu su,wailla. Ajak saudaramu ke kebun,False,False,False,0.679,0.714,False,FN
68,pangahutta,True,lote pangahutta rorone,kau keratlah dahulu,Iote pangahutta rorone.,Kau keratlah dahulu,False,False,True,0.905,1.0,False,FN
68,pangonggo,True,I o pangonggou ina iyau mangonggo u woha ci mangitou.,"Kau berikan ikan, saya akan memberikan beras kpd mereka",Iyau mangonggo angngu manu.,Saya mau memberi makanan ayam,False,False,False,0.271,0.25,False,FN
68,papaahuta,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,papaaita,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,uaaaggassa,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,uaaahutta,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,uaaggassa,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,uaai,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,uaangonggo,True,Iyammi tarruari ninarangngu haggurangngi yammi uaangonggo,Kami kakak-beradik dibiasakan oleh orang tua kami untuk saling memberi,Iyammi taruari ninarangngu hagu-rangngi yammi uaaanggi u sinangngo. Kami,kakak-beradik dididik oleh orang tua kami untuk saling memberi makanan,False,False,False,0.578,0.739,False,FN
68,yappaaggassa,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,yappaaggassa,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,yappaahutta,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,yappaai,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,yappaonggo,True,Iyau nirolo i cama yappaonggo u woha ciamiu.,Saya disuruh camat untuk memberikan beras ini kepada kalian,Iyau nirolo i cama ~ u woha ciamiu.,Saya disuruh camat untuk memberikan beras ini kepada kalian,False,False,False,0.659,1.0,False,FN
68,aakkeanna,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,aakkudda,True,aakkudda udde manggantuarinu anasee itou tawe mangahutta ere walawo,Kupaslah mangga adikmu supaya tidak mengerat saat memakananya,udde manggantuarinu anasee itou tawe mangahutta ere walawo.,Kupaslah mangga adikmu supaya tidak mengerat saat memakananya,False,False,True,0.867,1.0,False,FN
68,aianaa,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,aianante,True,Adera ua aianante ntaumata waine.,Kursi itu sudah diduduki oleh orang lain,Adera ua ~ ntaumata waine. Kursi,itu sudah diduduki oleh orang lain,False,False,False,0.5,0.842,False,FN
68,aiape,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,aikkatanna,True,Lima u aikkatanna na lessa,Tangan kananku terluka,Lima u aikkatanna maraddaa .,Tangan sebelah kanan saya sakit,False,False,False,0.516,0.243,False,FN
68,aillrihha,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,aillrissa,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,aillulrunan,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,aillulrunanna,True,Tase laubba niola i tou aillulrunanna,Dia menjadikan tas pakaian sebagai bantal kepala,Itou walrullre laubba mawira,. Dia mengenakan baju putih,False,False,False,0.196,0.153,False,FN
68,aillulrunna,True,Pulunna matii aillulrunna su taiakki yupungnge.,Cucunya tidur berbantalkan lengan kakeknya,Pulunna matii ~ su taiakki,yupungnge. Cucunya tidur berbantalkan lengan kakeknya,False,False,False,0.477,0.776,False,FN
68,ailratan,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,ailratan,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,ailri,True,Limantou ailri napaddi,Tangan kirinya patah,Limantou – napaddi.,Tangan kirinya patah,False,False,False,0.565,1.0,False,FN
68,ailu,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,aimbu,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,aimpalru,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,aimpalrucca,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,aimpalrukka,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,aimu,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,aimudda,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,aimudde,True,Asunu maitumma aimudde mauatta,Anjingmu yang berwarna hitam penciumannya tajam,Asunu maitumma ~ mauatta. Anjingmu,yang berwarna hitam penciumannya tajam,False,False,False,0.45,0.8,False,FN
68,airaen,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,airaenna,True,Pabballassa airaenna si yaangngu,Pinjamlah kukuran kelapa sama kakakmu,Pabballassa airaenna si yaangngu.,Pinjamlah kukuran kelapa sama kakakmu,False,True,True,1.0,1.0,False,TP
68,aitaa,True,aitaa tali ua su alu,Kaitkan talinya pada batang pohon,tali ua su alu,Kaitkan talinya pada batang pohon,False,False,False,0.667,1.0,False,FN
68,aitta,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,aiyape,True,Sassimbarre poi aiyape ntantenu su apalla,Balaslah lambaian tangan tantemu di atas kapal,Sassimbarre poi aiyape ntantenu su apalla.,Balaslah lambaian tangan tantemu di atas kapal,False,True,True,1.0,1.0,False,TP
68,akke,True,akke ua maatilla,Kudis itu terasa gatal,akke ua maatilla.,Kudis itu terasa gatal,False,True,True,1.0,1.0,False,TP
68,akkoa,True,Akkoa udde potolli tuarinu!,Raut pensil adikmu!,Akkoa udde potolli tuarinu!,Raut pensil adikmu,False,True,True,1.0,1.0,False,TP
68,akkoanna,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,akkudda,True,akkudda ude mangga ntuarinu,Kupas mangga adikmu,akkudda ude mangga,ntuarinu. Kupas mangga adikmu,False,False,False,0.64,0.63,False,FN
68,iapaakkoa,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,ipangaitta,True,Panganu yawanna i ipangaitta puso,Ambil bambu untuk mengait jantung pisang,Panganu yawanna i ~ puso.,Ambil bambu untuk mengait jantung pisang,False,False,False,0.613,1.0,False,FN
68,mangaitta,True,Mangaittu paruru su peanna,Mengaitkan umpan di mata kail,Mangaittu paruru su peanna.,Mengaitkan umpan di mata kail,False,True,True,1.0,1.0,False,TP
68,mangakkoa,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,mangimpalrukka,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,mangngaitta,True,I yupungngu mangngaitta apa poi su alungngu wusaa,Kakekmu sedang mengaitkan apa di bawah pohon pisang?,yupungngu mangngaitta apa poi su al᷊ungngu wusaa.,Kakekmu sedang mengaitkan apa di bawah pohon pisang,False,False,True,0.837,1.0,False,FN
68,mangngakkoa,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,mangngimpalrukka,True,I papa ratumbanua mangngimpalrukka su awingngu ana′a rarua,Bapak Ratumbanua (tokoh adat) mendaraskan sastra lisan pada perkawinan kedua anak,papa ratumbanua mangngimpalrukka su awingngu ana′a rarua. Bapak Ratumbanua,(tokoh adat) mendaraskan sastra lisan pada perkawinan kedua anak,False,False,True,0.831,0.773,False,FN
68,mappaaianna,True,I papa mappaaianna tuari su Adera.,Ayah mendudukkan adik di kursi,papa mappaaianna tuari su Adera.,Ayah mendudukkan adik di kursi,False,False,True,0.935,1.0,False,FN
68,naaianna,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,nangaitta,True,"Oh, i yupungngu nangaitta rongngu wusaa","Oh, kakekmu mengait daun pisang","Oh, i yupungngu nangaitta rongngu","wusaa. Oh, kakekmu mengait daun pisang",False,False,True,0.848,0.806,False,FN
68,nangimpalrukka,True,Isai nangimpalrukka su awingngu anaa rarua naallawa?,Siapa yang mendaraskan kata-kata sastra berupa doa restu dl upacara perkawinan kedua anak semalam?,Isai nangimpalrukka su awingngu anaa rarua naallawa?,Siapa yang mendaraskan kata-kata sastra berupa doa restu dalam upacara perkawinan kedua anak semalam,False,False,True,1.0,0.923,False,FN
68,niaitta,True,niaitta suapa udde kabellu televisi?,Kabel televisi itu dikaitkan di mana?,niaitta suapa udde kabellu televisi ? Kabel televisi itu,dikaitkan di mana,False,False,False,0.786,0.455,False,FN
68,niakkeanna,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,niakkeanna,True,Bailla nituwoannu akke,Kebun ditumbuhi ilalang,Bailla nituwoannu akke.,ebun ditumbuhi ilalang,False,False,True,1.0,0.952,False,FN
68,niakkoa,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,niapaaianna,True,Anangnge niapaaianna su ayananna mawawo.,Anaknya didudukkan di bangku rendah,nangnge niapaaianna su ayananna mawawo.,Anaknya didudukkan di bangku rendah,False,False,True,1.0,1.0,False,FN
68,niapaimpalrukka,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,pangakkoa,True,Panganu ghalele i pangakkoa alu,Ambil parang untuk menajamkan kayu manga,Panganu ghalele i pangakkoa alu.,Ambil parang untuk menajamkan kayu manga,False,True,True,1.0,1.0,False,TP
68,papaaitaa,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,uaaitta,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,uaakkoa,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,uaianna,True,Itou uaianna su adera mukane.,Ia menduduki kursi paling depan,Itou uaianna su adera mukane.,Ia menduduki kursi paling depan,True,True,True,1.0,1.0,False,TP
68,umaillulrnna,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,yappaaitta,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,yappaakkoa,True,-,-,,,False,False,False,0.0,0.0,False,FN
68,yappaimpalrukka,True,-,-,,,False,False,False,0.0,0.0,False,FN
